trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,hour,peak_hour,delay_minutes,passenger_count,occupancy_rate,route_id,temperature,humidity,wind_speed
598-S-UP-90538,1900-01-01 17:12:45,1900-01-01 17:13:00,4719b4817bee35bef3e6e45c044609f8,20,"{'fareStageNumber': '12', 'isStageStop': true}",17.0,1,4,33,0.55,598,35.66,52,2.24
382-O-DOWN-59459,1900-01-01 15:57:30,1900-01-01 15:57:45,qLEwgwyN,11,5,15.0,0,6,73,1.2166666666666666,382,35.66,52,2.24
3461-O-DOWN-132706,1900-01-01 20:46:45,1900-01-01 20:47:00,EzrJiyuu,8,2,20.0,1,17,24,0.4,3461,35.66,52,2.24
761-O-UP-75059,1900-01-01 17:01:45,1900-01-01 17:02:00,mgTKojDA,4,1,17.0,1,18,37,0.6166666666666667,761,35.66,52,2.24
1009-S-DOWN-42782,1900-01-01 20:55:30,1900-01-01 20:55:45,wWcBzuvM,39,13,20.0,1,14,72,1.2,1009,35.66,52,2.24
459-S-DOWN-35431,1900-01-01 18:50:30,1900-01-01 18:50:45,lpqoYdNq,19,6,18.0,1,15,74,1.2333333333333334,459,35.66,52,2.24
636-S-UP-24073,1900-01-01 11:43:30,1900-01-01 11:43:45,RXuaQdiQ,15,"{'fareStageNumber': '7', 'isStageStop': true}",11.0,0,8,58,0.9666666666666668,636,35.66,52,2.24
46-Z-DOWN-91989,1900-01-01 09:53:45,1900-01-01 09:54:00,syNMMSsu,16,6,9.0,1,10,15,0.25,46,35.66,52,2.24
961-S-UP-10503,1900-01-01 07:00:15,1900-01-01 07:00:30,mhgPTzcZ,10,4,7.0,1,9,22,0.3666666666666666,961,35.66,52,2.24
2977-O-DOWN-35243,1900-01-01 11:14:30,1900-01-01 11:14:30,DYKvrufv,31,"{'fareStageNumber': '10', 'isStageStop': true}",11.0,0,17,25,0.4166666666666667,2977,35.66,52,2.24
3042-O-UP-14226,1900-01-01 08:49:30,1900-01-01 08:49:45,XGiaFBsp,3,1,8.0,1,2,27,0.45,3042,35.66,52,2.24
5652-SE-UP-116391,1900-01-01 21:14:30,1900-01-01 21:14:45,NEW_triplicane_bells_road_1894937103,23,9,21.0,0,8,28,0.4666666666666667,5652,35.66,52,2.24
150-O-DOWN-40911,1900-01-01 07:43:00,1900-01-01 07:43:15,49,1,"{'fareStageNumber': '1', 'isStageStop': true}",7.0,1,12,60,1.0,150,35.66,52,2.24
2856-S-UP-119703,1900-01-01 14:05:45,1900-01-01 14:06:00,YctaenCe,28,11,14.0,0,17,13,0.2166666666666666,2856,35.66,52,2.24
2986-SE-UP-131277,1900-01-01 17:43:45,1900-01-01 17:44:00,IpBcScgC,16,4,17.0,1,3,48,0.8,2986,35.66,52,2.24
1313-S-DOWN-8617,1900-01-01 16:52:15,1900-01-01 16:52:30,CbcrfuAf,2,"{'fareStageNumber': '2', 'isStageStop': true}",16.0,0,15,40,0.6666666666666666,1313,35.66,52,2.24
3079-O-DOWN-38788,1900-01-01 11:26:45,1900-01-01 11:27:00,New63,24,"{'fareStageNumber': '8', 'isStageStop': true}",11.0,0,14,61,1.0166666666666666,3079,35.66,52,2.24
968-S-UP-43540,1900-01-01 19:52:15,1900-01-01 19:52:30,fumBmOZX,2,1,19.0,1,10,53,0.8833333333333333,968,35.66,52,2.24
2158-SE-UP-134004,1900-01-01 12:35:15,1900-01-01 12:35:30,131,10,"{'fareStageNumber': '10', 'isStageStop': true}",12.0,0,0,76,1.2666666666666666,2158,35.66,52,2.24
3700-S-DOWN-95738,1900-01-01 20:32:00,1900-01-01 20:32:15,ZsNhjIbg,13,6,20.0,1,0,16,0.2666666666666666,3700,35.66,52,2.24
293-O-UP-79977,1900-01-01 06:59:15,1900-01-01 06:59:30,624e0146067823bb982f58dcf4ea5c78,34,"{'fareStageNumber': '11', 'isStageStop': true}",6.0,0,2,38,0.6333333333333333,293,35.66,52,2.24
4104-S-DOWN-18077,1900-01-01 17:43:30,1900-01-01 17:43:45,GYfZYaJh,23,"{'fareStageNumber': '13', 'isStageStop': true}",17.0,1,2,74,1.2333333333333334,4104,35.66,52,2.24
3983-X-UP-38266,1900-01-01 08:46:45,1900-01-01 08:47:00,rnFrOJMw,44,17,8.0,1,13,60,1.0,3983,35.66,52,2.24
49-S-UP-86487,1900-01-01 07:37:30,1900-01-01 07:37:45,741e781007f44f721507d7fbf909e032,51,20,7.0,1,4,10,0.1666666666666666,49,35.66,52,2.24
570-O-DOWN-4751,1900-01-01 15:57:30,1900-01-01 15:57:45,hhrNEaMZ,31,9,15.0,0,4,66,1.1,570,35.66,52,2.24
4626-X-UP-16011,1900-01-01 16:43:15,1900-01-01 16:43:30,jcIgNgIp,6,2,16.0,0,1,47,0.7833333333333333,4626,35.66,52,2.24
598-S-UP-90977,1900-01-01 17:24:45,1900-01-01 17:25:00,WRVBvtIE,32,19,17.0,1,11,27,0.45,598,35.66,52,2.24
634-O-DOWN-23438,1900-01-01 12:17:30,1900-01-01 12:17:45,OUTzwMHI,19,"{'fareStageNumber': '9', 'isStageStop': true}",12.0,0,2,16,0.2666666666666666,634,35.66,52,2.24
2064-S-UP-47688,1900-01-01 19:14:00,1900-01-01 19:14:15,aCcokpIU,5,"{'fareStageNumber': '3', 'isStageStop': true}",19.0,1,14,57,0.95,2064,35.66,52,2.24
3515-S-UP-78181,1900-01-01 14:29:00,1900-01-01 14:29:15,inJVXMtB,5,2,14.0,0,6,54,0.9,3515,35.66,52,2.24
3026-SE-UP-136823,1900-01-01 17:23:15,1900-01-01 17:23:30,IkxLwyxa,18,"{'fareStageNumber': '5', 'isStageStop': true}",17.0,1,15,37,0.6166666666666667,3026,35.66,52,2.24
1569-O-UP-76217,1900-01-01 21:30:00,1900-01-01 21:30:15,1a439ac4,41,17,21.0,0,13,53,0.8833333333333333,1569,35.66,52,2.24
4012-O-UP-19339,1900-01-01 19:14:30,1900-01-01 19:14:45,LLWkkTwA,3,"{'fareStageNumber': '2', 'isStageStop': true}",19.0,1,6,18,0.3,4012,35.66,52,2.24
4900-OS-DOWN-81523,1900-01-01 09:06:15,1900-01-01 09:06:30,YXiYqIfc,10,4,9.0,1,5,71,1.1833333333333331,4900,35.66,52,2.24
959-S-UP-10907,1900-01-01 13:53:30,1900-01-01 13:53:45,GpnhEWuy,7,"{'fareStageNumber': '3', 'isStageStop': true}",13.0,0,14,75,1.25,959,35.66,52,2.24
2395-O-UP-40664,1900-01-01 12:13:30,1900-01-01 12:13:45,TurKlwMz,7,"{'fareStageNumber': '2', 'isStageStop': true}",12.0,0,12,17,0.2833333333333333,2395,35.66,52,2.24
613-S-DOWN-50189,1900-01-01 10:44:00,1900-01-01 10:44:15,CKorGRkE,25,14,10.0,1,3,26,0.4333333333333333,613,35.66,52,2.24
1940-S-DOWN-123243,1900-01-01 21:06:00,1900-01-01 21:06:15,wuyFtExA,57,18,21.0,0,2,76,1.2666666666666666,1940,35.66,52,2.24
3063-S-DOWN-53128,1900-01-01 15:37:45,1900-01-01 15:38:00,BXAColfX,20,"{'fareStageNumber': '9', 'isStageStop': true}",15.0,0,17,49,0.8166666666666667,3063,35.66,52,2.24
5117-XS-UP-69489,1900-01-01 20:44:00,1900-01-01 20:44:15,61,5,"{'fareStageNumber': '5', 'isStageStop': true}",20.0,1,16,30,0.5,5117,35.66,52,2.24
2857-SE-DOWN-117398,1900-01-01 07:34:15,1900-01-01 07:34:30,uaQvVFAB,6,2,7.0,1,9,16,0.2666666666666666,2857,35.66,52,2.24
5173-ZE-DOWN-131878,1900-01-01 20:41:15,1900-01-01 20:41:30,szgsvNJG,6,4,20.0,1,11,38,0.6333333333333333,5173,35.66,52,2.24
3726-S-UP-25263,1900-01-01 18:51:30,1900-01-01 18:51:45,1347,15,"{'fareStageNumber': '15', 'isStageStop': true}",18.0,1,5,67,1.1166666666666667,3726,35.66,52,2.24
3727-S-DOWN-37640,1900-01-01 08:27:30,1900-01-01 08:27:45,1344,11,"{'fareStageNumber': '11', 'isStageStop': true}",8.0,1,2,38,0.6333333333333333,3727,35.66,52,2.24
2963-O-DOWN-43237,1900-01-01 07:23:30,1900-01-01 07:23:30,fa11bdb91361aafff55ff4db66c424d2,23,"{'fareStageNumber': '7', 'isStageStop': true}",7.0,1,17,16,0.2666666666666666,2963,35.66,52,2.24
4000-S-DOWN-20107,1900-01-01 14:29:30,1900-01-01 14:29:45,DGTEnFlN,23,10,14.0,0,3,37,0.6166666666666667,4000,35.66,52,2.24
460-S-UP-123533,1900-01-01 18:00:15,1900-01-01 18:00:30,XAxmwtqw,30,"{'fareStageNumber': '9', 'isStageStop': true}",18.0,1,7,50,0.8333333333333334,460,35.66,52,2.24
3464-S-UP-19886,1900-01-01 11:00:30,1900-01-01 11:00:45,sklTQuFm,39,16,11.0,0,14,32,0.5333333333333333,3464,35.66,52,2.24
1990-S-UP-62137,1900-01-01 10:43:00,1900-01-01 10:43:15,SwLVnWPq,9,"{'fareStageNumber': '4', 'isStageStop': true}",10.0,1,4,36,0.6,1990,35.66,52,2.24
600-Z-DOWN-100748,1900-01-01 22:04:00,1900-01-01 22:04:15,329,5,"{'fareStageNumber': '5', 'isStageStop': true}",22.0,0,3,14,0.2333333333333333,600,35.66,52,2.24
5140-S-DOWN-70959,1900-01-01 00:22:30,1900-01-01 00:22:45,1877,11,"{'fareStageNumber': '11', 'isStageStop': true}",0.0,0,1,45,0.75,5140,35.66,52,2.24
2775-O-DOWN-34720,1900-01-01 19:50:30,1900-01-01 19:50:45,POdtxoZm,19,4,19.0,1,3,52,0.8666666666666667,2775,35.66,52,2.24
961-O-UP-88618,1900-01-01 11:09:00,1900-01-01 11:09:15,YzgNCqsj,13,5,11.0,0,17,57,0.95,961,35.66,52,2.24
2987-S-DOWN-98799,1900-01-01 13:22:30,1900-01-01 13:22:45,tBNXSyMW,27,9,13.0,0,5,68,1.1333333333333333,2987,35.66,52,2.24
276-S-DOWN-2280,1900-01-01 19:45:00,1900-01-01 19:45:00,SyufMOPd,33,"{'fareStageNumber': '12', 'isStageStop': true}",19.0,1,2,74,1.2333333333333334,276,35.66,52,2.24
3474-S-UP-27440,1900-01-01 16:22:15,1900-01-01 16:22:30,68,2,"{'fareStageNumber': '2', 'isStageStop': true}",16.0,0,19,30,0.5,3474,35.66,52,2.24
3094-S-UP-33579,1900-01-01 10:20:15,1900-01-01 10:20:30,a2422ac1cb3721cffffa50a6b8f37009,10,"{'fareStageNumber': '4', 'isStageStop': true}",10.0,1,15,69,1.15,3094,35.66,52,2.24
5598-O-DOWN-114045,1900-01-01 10:09:00,1900-01-01 10:09:15,622,5,"{'fareStageNumber': '5', 'isStageStop': true}",10.0,1,6,12,0.2,5598,35.66,52,2.24
2217-S-UP-17742,1900-01-01 17:05:30,1900-01-01 17:05:45,gcUmxKgT,19,"{'fareStageNumber': '9', 'isStageStop': true}",17.0,1,19,19,0.3166666666666666,2217,35.66,52,2.24
9-ZE-UP-125137,1900-01-01 18:20:00,1900-01-01 18:20:15,fzmnvqlX,41,16,18.0,1,10,39,0.65,9,35.66,52,2.24
1569-O-UP-89892,1900-01-01 09:22:15,1900-01-01 09:22:30,HcPkwFHM,22,7,9.0,1,5,29,0.4833333333333333,1569,35.66,52,2.24
2442-O-DOWN-124100,1900-01-01 16:04:45,1900-01-01 16:05:00,RLMiJrFV,12,5,16.0,0,19,61,1.0166666666666666,2442,35.66,52,2.24
3942-O-DOWN-57877,1900-01-01 05:19:15,1900-01-01 05:19:30,bHagonKv,14,"{'fareStageNumber': '5', 'isStageStop': true}",5.0,0,5,77,1.2833333333333334,3942,35.66,52,2.24
1006-S-DOWN-27392,1900-01-01 14:52:45,1900-01-01 14:53:00,DhBIcFJB,20,"{'fareStageNumber': '10', 'isStageStop': true}",14.0,0,14,54,0.9,1006,35.66,52,2.24
3726-S-UP-39964,1900-01-01 16:30:00,1900-01-01 16:30:15,1506,1,"{'fareStageNumber': '1', 'isStageStop': true}",16.0,0,6,56,0.9333333333333332,3726,35.66,52,2.24
419-ZE-DOWN-125108,1900-01-01 20:34:45,1900-01-01 20:35:00,rPcYYZtd,12,5,20.0,1,7,67,1.1166666666666667,419,35.66,52,2.24
1041-SE-UP-134115,1900-01-01 07:30:00,1900-01-01 07:30:15,IubGYoNi,21,9,7.0,1,14,43,0.7166666666666667,1041,35.66,52,2.24
2696-S-DOWN-56452,1900-01-01 20:59:30,1900-01-01 20:59:45,gUXxyAlR,23,"{'fareStageNumber': '8', 'isStageStop': true}",20.0,1,3,37,0.6166666666666667,2696,35.66,52,2.24
4105-S-UP-76369,1900-01-01 19:24:00,1900-01-01 19:24:15,AoRkaUmb,29,14,19.0,1,2,44,0.7333333333333333,4105,35.66,52,2.24
2976-O-UP-55274,1900-01-01 08:39:45,1900-01-01 08:40:00,IpBcScgC,12,4,8.0,1,17,39,0.65,2976,35.66,52,2.24
3516-S-DOWN-52931,1900-01-01 12:24:00,1900-01-01 12:24:15,JfIhOMTg,5,3,12.0,0,9,45,0.75,3516,35.66,52,2.24
3448-O-UP-39051,1900-01-01 16:22:30,1900-01-01 16:22:45,AhWKwjTz,11,"{'fareStageNumber': '8', 'isStageStop': true}",16.0,0,1,73,1.2166666666666666,3448,35.66,52,2.24
1977-S-DOWN-111074,1900-01-01 21:54:45,1900-01-01 21:55:00,524,12,"{'fareStageNumber': '12', 'isStageStop': true}",21.0,0,13,11,0.1833333333333333,1977,35.66,52,2.24
3460-O-UP-132679,1900-01-01 17:55:15,1900-01-01 17:55:30,KbKyxild,10,3,17.0,1,18,57,0.95,3460,35.66,52,2.24
296-S-DOWN-80030,1900-01-01 22:19:30,1900-01-01 22:19:45,YmkUpvHU,23,8,22.0,0,10,31,0.5166666666666667,296,35.66,52,2.24
38-O-DOWN-105430,1900-01-01 20:55:45,1900-01-01 20:56:00,BaKUDeNn,28,"{'fareStageNumber': '13', 'isStageStop': true}",20.0,1,14,71,1.1833333333333331,38,35.66,52,2.24
5239-S-UP-80362,1900-01-01 06:02:15,1900-01-01 06:02:30,131,2,"{'fareStageNumber': '2', 'isStageStop': true}",6.0,0,9,76,1.2666666666666666,5239,35.66,52,2.24
965-S-UP-45163,1900-01-01 12:31:15,1900-01-01 12:31:30,d5c84d7b4cbf102e21f6cc44180a6b21,26,11,12.0,0,5,20,0.3333333333333333,965,35.66,52,2.24
4413-S-UP-89584,1900-01-01 12:54:30,1900-01-01 12:54:45,YqlTLIQa,3,2,12.0,0,0,65,1.0833333333333333,4413,35.66,52,2.24
4354-S-DOWN-40133,1900-01-01 21:03:45,1900-01-01 21:04:00,fQRLOpha,16,6,21.0,0,10,30,0.5,4354,35.66,52,2.24
2359-S-UP-28918,1900-01-01 09:08:30,1900-01-01 09:08:45,BsRMZbGV,27,13,9.0,1,13,10,0.1666666666666666,2359,35.66,52,2.24
459-O-DOWN-59627,1900-01-01 06:59:30,1900-01-01 06:59:45,3843f539672eece3115f52a865bf7ecb,23,7,6.0,0,11,24,0.4,459,35.66,52,2.24
154-O-DOWN-34474,1900-01-01 07:35:00,1900-01-01 07:35:15,UrQlyWkl,13,"{'fareStageNumber': '5', 'isStageStop': true}",7.0,1,1,10,0.1666666666666666,154,35.66,52,2.24
5136-S-DOWN-71302,1900-01-01 00:13:30,1900-01-01 00:13:45,1844,7,"{'fareStageNumber': '7', 'isStageStop': true}",0.0,0,1,78,1.3,5136,35.66,52,2.24
1939-S-UP-110395,1900-01-01 01:22:15,1900-01-01 01:22:30,TShNRujB,22,7,1.0,0,12,45,0.75,1939,35.66,52,2.24
968-O-UP-86291,1900-01-01 10:26:30,1900-01-01 10:26:45,LoadLeSC,35,12,10.0,1,17,38,0.6333333333333333,968,35.66,52,2.24
3545-S-UP-18010,1900-01-01 14:26:00,1900-01-01 14:26:15,HcPkwFHM,9,4,14.0,0,5,79,1.3166666666666669,3545,35.66,52,2.24
3961-X-UP-38184,1900-01-01 08:56:30,1900-01-01 08:56:45,yYFXObAF,19,6,8.0,1,16,52,0.8666666666666667,3961,35.66,52,2.24
3733-O-DOWN-100052,1900-01-01 18:26:00,1900-01-01 18:26:15,PNxpREZf,17,"{'fareStageNumber': '9', 'isStageStop': true}",18.0,1,13,20,0.3333333333333333,3733,35.66,52,2.24
3320-S-UP-80626,1900-01-01 13:11:30,1900-01-01 13:11:45,wRTYbalx,35,12,13.0,0,4,30,0.5,3320,35.66,52,2.24
2288-O-UP-28210,1900-01-01 12:50:15,1900-01-01 12:50:30,VORIvtHn,10,3,12.0,0,15,31,0.5166666666666667,2288,35.66,52,2.24
3186-O-UP-22885,1900-01-01 21:36:30,1900-01-01 21:36:45,aojHvPEg,35,13,21.0,0,7,72,1.2,3186,35.66,52,2.24
5140-S-DOWN-71912,1900-01-01 00:13:30,1900-01-01 00:13:45,1873,7,"{'fareStageNumber': '7', 'isStageStop': true}",0.0,0,18,14,0.2333333333333333,5140,35.66,52,2.24
3923-O-UP-98912,1900-01-01 06:58:30,1900-01-01 06:58:45,jPryMrof,7,2,6.0,0,1,74,1.2333333333333334,3923,35.66,52,2.24
2505-S-UP-39591,1900-01-01 02:29:00,1900-01-01 02:29:15,TShNRujB,5,"{'fareStageNumber': '2', 'isStageStop': true}",2.0,0,13,23,0.3833333333333333,2505,35.66,52,2.24
2574-S-DOWN-19583,1900-01-01 13:18:00,1900-01-01 13:18:15,513,9,"{'fareStageNumber': '9', 'isStageStop': true}",13.0,0,5,73,1.2166666666666666,2574,35.66,52,2.24
3149-S-UP-39794,1900-01-01 17:19:45,1900-01-01 17:20:00,New122,32,"{'fareStageNumber': '17', 'isStageStop': true}",17.0,1,0,66,1.1,3149,35.66,52,2.24
5325-XS-UP-91323,1900-01-01 15:32:15,1900-01-01 15:32:30,1895,2,"{'fareStageNumber': '2', 'isStageStop': true}",15.0,0,15,34,0.5666666666666667,5325,35.66,52,2.24
1027-O-DOWN-12218,1900-01-01 20:18:15,1900-01-01 20:18:30,TvGyfQSI,18,9,20.0,1,9,68,1.1333333333333333,1027,35.66,52,2.24
2797-O-DOWN-24928,1900-01-01 11:02:45,1900-01-01 11:02:45,ojqTFFWy,20,"{'fareStageNumber': '10', 'isStageStop': true}",11.0,0,6,17,0.2833333333333333,2797,35.66,52,2.24
5186-S-UP-77776,1900-01-01 21:55:45,1900-01-01 21:56:00,ZFKsyBay,8,"{'fareStageNumber': '4', 'isStageStop': true}",21.0,0,4,25,0.4166666666666667,5186,35.66,52,2.24
1543-S-UP-110777,1900-01-01 20:32:15,1900-01-01 20:32:30,fubLBmAl,18,6,20.0,1,11,31,0.5166666666666667,1543,35.66,52,2.24
3612-O-UP-118932,1900-01-01 13:21:00,1900-01-01 13:21:15,yaKWBgLg,9,3,13.0,0,10,38,0.6333333333333333,3612,35.66,52,2.24
276-S-DOWN-21861,1900-01-01 06:41:30,1900-01-01 06:41:45,vBGGqNND,15,"{'fareStageNumber': '6', 'isStageStop': true}",6.0,0,18,43,0.7166666666666667,276,35.66,52,2.24
4688-S-DOWN-47676,1900-01-01 19:58:00,1900-01-01 19:58:15,677,9,"{'fareStageNumber': '9', 'isStageStop': true}",19.0,1,17,57,0.95,4688,35.66,52,2.24
1996-S-DOWN-62464,1900-01-01 20:29:30,1900-01-01 20:29:45,526,11,"{'fareStageNumber': '11', 'isStageStop': true}",20.0,1,3,71,1.1833333333333331,1996,35.66,52,2.24
2250-O-DOWN-98529,1900-01-01 12:10:30,1900-01-01 12:10:45,wHSBMatn,19,"{'fareStageNumber': '10', 'isStageStop': true}",12.0,0,3,53,0.8833333333333333,2250,35.66,52,2.24
3879-S-UP-37933,1900-01-01 15:30:15,1900-01-01 15:30:30,MQIshiHv,10,"{'fareStageNumber': '4', 'isStageStop': true}",15.0,0,16,46,0.7666666666666667,3879,35.66,52,2.24
3460-O-UP-137195,1900-01-01 21:17:15,1900-01-01 21:17:30,RabBrvbh,2,"{'fareStageNumber': '2', 'isStageStop': true}",21.0,0,4,15,0.25,3460,35.66,52,2.24
481-O-UP-4554,1900-01-01 17:05:15,1900-01-01 17:05:30,gJicbLzN,30,11,17.0,1,16,28,0.4666666666666667,481,35.66,52,2.24
3999-S-UP-39992,1900-01-01 12:01:15,1900-01-01 12:01:30,fmQEzQWV,26,"{'fareStageNumber': '10', 'isStageStop': true}",12.0,0,8,79,1.3166666666666669,3999,35.66,52,2.24
2733-O-DOWN-34362,1900-01-01 07:39:30,1900-01-01 07:39:45,15953131de0aa39ede2fdc18e7d8afda,23,"{'fareStageNumber': '9', 'isStageStop': true}",7.0,1,6,21,0.35,2733,35.66,52,2.24
422-SE-UP-133457,1900-01-01 18:07:15,1900-01-01 18:07:30,hMBIVszx,42,16,18.0,1,12,29,0.4833333333333333,422,35.66,52,2.24
232-S-DOWN-82887,1900-01-01 07:06:45,1900-01-01 07:07:00,f166c5c0ee6d7f8d330953579f23b488,4,"{'fareStageNumber': '3', 'isStageStop': true}",7.0,1,15,55,0.9166666666666666,232,35.66,52,2.24
4172-O-UP-17107,1900-01-01 06:30:00,1900-01-01 06:30:15,ogOCBKAf,1,"{'fareStageNumber': '1', 'isStageStop': true}",6.0,0,0,15,0.25,4172,35.66,52,2.24
4958-O-UP-86688,1900-01-01 19:06:30,1900-01-01 19:06:45,bOiSLYGO,15,"{'fareStageNumber': '6', 'isStageStop': true}",19.0,1,14,21,0.35,4958,35.66,52,2.24
961-S-UP-10561,1900-01-01 10:30:45,1900-01-01 10:31:00,eyAJPdep,20,7,10.0,1,5,43,0.7166666666666667,961,35.66,52,2.24
875-O-DOWN-6196,1900-01-01 15:09:00,1900-01-01 15:09:15,QgwCgjAi,5,1,15.0,0,4,16,0.2666666666666666,875,35.66,52,2.24
1041-S-UP-8518,1900-01-01 15:21:30,1900-01-01 15:21:45,qGnNRXVR,15,6,15.0,0,0,17,0.2833333333333333,1041,35.66,52,2.24
4013-O-DOWN-16990,1900-01-01 20:54:00,1900-01-01 20:54:15,PhjcDdmq,25,9,20.0,1,10,37,0.6166666666666667,4013,35.66,52,2.24
5034-XS-DOWN-69045,1900-01-01 00:04:30,1900-01-01 00:04:45,NALyFlzQ,3,1,0.0,0,0,29,0.4833333333333333,5034,35.66,52,2.24
4586-X-UP-103718,1900-01-01 18:59:45,1900-01-01 19:00:00,agmUQnfF,12,"{'fareStageNumber': '4', 'isStageStop': true}",18.0,1,5,42,0.7,4586,35.66,52,2.24
623-O-DOWN-51258,1900-01-01 20:19:45,1900-01-01 20:20:00,fQRLOpha,32,12,20.0,1,4,76,1.2666666666666666,623,35.66,52,2.24
3504-O-DOWN-26029,1900-01-01 17:16:15,1900-01-01 17:16:30,gVtshwcF,26,"{'fareStageNumber': '6', 'isStageStop': true}",17.0,1,8,60,1.0,3504,35.66,52,2.24
2986-SE-UP-131197,1900-01-01 16:25:15,1900-01-01 16:25:30,DCdKJxNH,10,2,16.0,0,18,44,0.7333333333333333,2986,35.66,52,2.24
1029-S-UP-12133,1900-01-01 17:40:45,1900-01-01 17:41:00,KjuJaNsu,28,13,17.0,1,10,49,0.8166666666666667,1029,35.66,52,2.24
3892-O-DOWN-49423,1900-01-01 14:05:00,1900-01-01 14:05:15,NjRgIRup,1,"{'fareStageNumber': '1', 'isStageStop': true}",14.0,0,19,15,0.25,3892,35.66,52,2.24
4899-OS-UP-81902,1900-01-01 15:55:15,1900-01-01 15:55:30,zfmNZkKD,10,"{'fareStageNumber': '4', 'isStageStop': true}",15.0,0,0,76,1.2666666666666666,4899,35.66,52,2.24
2831-O-DOWN-99581,1900-01-01 18:41:45,1900-01-01 18:42:00,e899bfed,24,"{'fareStageNumber': '7', 'isStageStop': true}",18.0,1,2,11,0.1833333333333333,2831,35.66,52,2.24
3880-O-DOWN-19247,1900-01-01 20:59:00,1900-01-01 20:59:15,bHagonKv,25,"{'fareStageNumber': '10', 'isStageStop': true}",20.0,1,9,17,0.2833333333333333,3880,35.66,52,2.24
3962-S-DOWN-53120,1900-01-01 15:32:45,1900-01-01 15:33:00,sSUdZsSb,20,7,15.0,0,4,33,0.55,3962,35.66,52,2.24
5134-S-UP-70616,1900-01-01 00:22:30,1900-01-01 00:22:30,1854,11,"{'fareStageNumber': '11', 'isStageStop': true}",0.0,0,6,41,0.6833333333333333,5134,35.66,52,2.24
2857-SE-DOWN-117406,1900-01-01 20:57:00,1900-01-01 20:57:15,ylfNfbjf,25,8,20.0,1,2,33,0.55,2857,35.66,52,2.24
2157-O-DOWN-105140,1900-01-01 10:42:00,1900-01-01 10:42:15,vpgWwDZB,1,"{'fareStageNumber': '1', 'isStageStop': true}",10.0,1,10,42,0.7,2157,35.66,52,2.24
606-O-DOWN-4815,1900-01-01 10:52:15,1900-01-01 10:52:30,HcKLTTXk,2,1,10.0,1,19,47,0.7833333333333333,606,35.66,52,2.24
5139-S-UP-73393,1900-01-01 00:40:30,1900-01-01 00:40:45,1870,19,"{'fareStageNumber': '19', 'isStageStop': true}",0.0,0,8,50,0.8333333333333334,5139,35.66,52,2.24
5810-O-UP-130045,1900-01-01 15:29:00,1900-01-01 15:29:15,24,5,"{'fareStageNumber': '5', 'isStageStop': true}",15.0,0,16,73,1.2166666666666666,5810,35.66,52,2.24
2951-O-DOWN-105547,1900-01-01 14:52:15,1900-01-01 14:52:30,LmhVzFNJ,22,5,14.0,0,10,52,0.8666666666666667,2951,35.66,52,2.24
2518-O-DOWN-28590,1900-01-01 18:36:15,1900-01-01 18:36:30,TIKKmaif,6,"{'fareStageNumber': '2', 'isStageStop': true}",18.0,1,14,22,0.3666666666666666,2518,35.66,52,2.24
4783-O-UP-52316,1900-01-01 06:31:45,1900-01-01 06:32:00,183,4,"{'fareStageNumber': '4', 'isStageStop': true}",6.0,0,8,49,0.8166666666666667,4783,35.66,52,2.24
4105-SE-UP-118330,1900-01-01 17:34:30,1900-01-01 17:34:45,IubGYoNi,3,2,17.0,1,8,79,1.3166666666666669,4105,35.66,52,2.24
2496-X-DOWN-31405,1900-01-01 10:11:45,1900-01-01 10:12:00,neNWquOh,44,16,10.0,1,18,23,0.3833333333333333,2496,35.66,52,2.24
2987-SE-DOWN-108448,1900-01-01 11:16:45,1900-01-01 11:17:00,mdGitRQe,4,2,11.0,0,19,29,0.4833333333333333,2987,35.66,52,2.24
2353-O-UP-55988,1900-01-01 16:12:45,1900-01-01 16:13:00,xQSKBJml,8,3,16.0,0,11,60,1.0,2353,35.66,52,2.24
3961-O-UP-101999,1900-01-01 17:17:30,1900-01-01 17:17:45,QVFxizLc,31,10,17.0,1,14,79,1.3166666666666669,3961,35.66,52,2.24
5140-S-DOWN-80278,1900-01-01 00:09:00,1900-01-01 00:09:15,1871,5,"{'fareStageNumber': '5', 'isStageStop': true}",0.0,0,8,28,0.4666666666666667,5140,35.66,52,2.24
2344-O-DOWN-126416,1900-01-01 11:57:30,1900-01-01 11:57:45,UEaLbAHq,31,12,11.0,0,1,41,0.6833333333333333,2344,35.66,52,2.24
1029-S-UP-12241,1900-01-01 12:32:45,1900-01-01 12:33:00,TCqyxHhF,20,9,12.0,0,9,42,0.7,1029,35.66,52,2.24
116-S-DOWN-51673,1900-01-01 13:27:00,1900-01-01 13:27:15,XiXLaJEL,13,"{'fareStageNumber': '8', 'isStageStop': true}",13.0,0,13,51,0.85,116,35.66,52,2.24
613-S-DOWN-52517,1900-01-01 12:05:30,1900-01-01 12:05:45,vDFCntfg,39,21,12.0,0,8,12,0.2,613,35.66,52,2.24
3340-S-UP-76241,1900-01-01 09:25:15,1900-01-01 09:25:30,663,10,"{'fareStageNumber': '10', 'isStageStop': true}",9.0,1,10,15,0.25,3340,35.66,52,2.24
2439-O-DOWN-120307,1900-01-01 06:21:45,1900-01-01 06:22:00,fjbmYxRB,4,3,6.0,0,16,40,0.6666666666666666,2439,35.66,52,2.24
